"ips_title","predicted_category","technology","human_category","source_folder","source_file"
"Cannot run ICPS due to invalid configuration error on MTL RVP","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"SIP124587/840 G10/G11 /win11 23H2 / EY / NA / US PC / Crashing due to an Intel ICPS old and latest driver on website","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"DID profile 1.3 version is not available","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Timeout does not work as UEFI spec in Intel UEFI BLE Driver","UEFI","bt","UEFI","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"AP selection (same SSID) take 3~4 mins to complete AP switch sometimes","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Toggling on ""Only show authorized networks"" causes app to crash - rarely","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Tencent meeting is recognized as gaming app.","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"The Bluetooth device will be auto change to ""Paired"". (Huawei Freelace)","System Hang","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"The BT driver shows as YB in DM when the system is idle.","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Error ""Get an app to open this icpslauncher link"" pops up after uninstalling ICPS app","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"The ""key"" icon not appear after input AP password and connected","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"[NEC][LCFC][Citron3_VP][25H2][ICPS]ID0(Child process [10672 - IDBWM.exe] finished with 255) and ID7034(Intel Dynamic Bandwidth Management Service) shows up while running FSU long run test.[FR: 4/250,1.6%][1/1 Units]","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"HLK DirectedFxSystemTest test fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"UI Crash when Toast Notifications are on","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Killer control center the QQ Player has belong to the game category.","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"6GHz band in WiFi Analyzer only can show up to channel 90 (it should be up to 233 or higher).","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"KILLER shows ""Service not running""","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"DUT scan airpods device with slow availability.","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Coverity - CID 4020596 Dereference after null check","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Palo Alto VPN with split tunnel unable to pass traffic with ICPS installed","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Gamefast cant auto enable","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"The BT earphone (Airpods4) sound lag 5s and then no sound output","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"25H2 HLK test fail - Bluetooth - LEExtendedAdvertising (Development and Integration)","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Intel Connect service is disconnected when input wrong password to connect AP","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"ICPS causing slow startup","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Hotspot takes ~6 seconds to connect","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Missing CustomizeUninstallFirstRun.exe in ICPS component driver","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Unison receives events from ICPS when network changes and other networks with credentials exist","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"""Automatically switch to a better Access Point"" Setting cant be reset to default setting in ICPS","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Request SSID: 0x0C10 for AX211 on Tributo_RPL","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Clevo_LNL_L2xxLU_HLK_CIS Establishment test error","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"ICPS still list in system tray after exit successfully and restart unit.","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"After pairing the Bluetooth headset, the sound output takes about 15 seconds to switch to the headset.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_03_of_07_Steven.csv"
"Intel AX211 WLAN became hidden (code 45) in device manager after resume from sleep","Power Consumption","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Intel LNL RVP + GaP discrete offload fail to work (music no sound)","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"BT device lost during S4.","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"PC scan Speaker slowly with 100% duty","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"ICPS Enablement bit not present installation, UI shows services disconnected, but does not show invalid platform message.","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"[HP][SnowWhite/LNL/FmP][PCIe] Bluetooth LE Mouse can not be used during connected state. - [Connection timeout]","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"The BT switch show gray and BT function disappear","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"a blank parenthesis will appears in the ICPS Bluetooth device list after changing Bluetooth device name","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Bluetooth Keyboard pairing failure","YB/Lost","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Frequent roaming observed during Teams meetings when ICPS is installed.","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Win11(25H2)_Hybrid Stress_S4_Device_YB_Intel(R) Dual Bluetooth(R) PCI Enumerator.","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Unable to play any videos or music (online/local) after playing YouTube videos overnight","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"LE anchor point and CIS 2nd and 3rd subevent overlaps","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"AP used WEP connection fails on ICPS app.","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"HLK DirectedFxSystemTest test fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"ICPS cant be installed","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"The Bluetooth related device lost when using the MIKE II tool to run hibernate resume (manual resume) Fail Rate: 1unit 2/2 trials.","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"BT lost w/o any PLDR during coldboot testing. (FR: 1/41 unit)","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"A2DP Offload feature is enabled in JfP on TGL and HrP on ADL when feature is not supported.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Bandwidth limitation is not taking effect after prioritization on/off/on cycle in settings","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"SIT, Win11 x64 25H2, Bluetooth LE Audio VSAP - Stereo Render with Mono Capture related items failed on HLK kit not detected, FR: 5/5","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Unable to run testharness tool on HostPC","Connectivity","bt","OEM Tools","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"BT device lost and unknow USB device show yellow bang(code 43) after resuming from MS","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"ICPS app is stopped and closed when changing settings","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"ICPS borderless windows","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"call active, R power off, L no sound for 5~10 sec","Power Consumption","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Unnecessary BT LE Sideband device and YB","RF","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"The RNIdle task remains in Task Scheduler after ICPS uninstallation","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"MDUT Reconnection - HCI_Encription_Change increases the reconnection time","System Hang","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"system hang while BE201 BT enable issue","System Hang","bt","System Hang","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"The button ""Reset"" all settings to default does not works.","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Killer intelligence Engine: Radio button fails color contrast.","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"BT Device missing - NO_SUCH_DEVICE","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"Settings --> Change lowercase letters to uppercase for reset buttons strings","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"WHQL BT test fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"The units show BSOD(stop code:DRIVER_POWER_STATE_FALURE, bug check ID:0x9f) after restart.(F/R:1/2units, 1/6cycles).","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_04_of_07_Wesley.csv"
"BT Device will lost when idle in OS - lc_CmuHandleReceivedArqn_Fiq","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"ENG build found BT YB after WB","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Dell Smartbyte APP impact T-put","Killer","software","Performance","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"MDUT Reconnection - HCI_Encription_Change increases the reconnection time","System Hang","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"KCC no Wi-Fi Score on Windows 11_XPS 13 7390.","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Use WRT tool to check BIOS Value show error.","UEFI","bt","Tools","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Japan BLE Tx Power must not exceed at 6dBm","Power Consumption","bt","PHY/Regulatory","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Intel 9560 Wireless Bluetooth will show Yellow Bang during S3 stress test","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Play music with BT Headset/Speaker no sound, and device show yellow bang.","YB/Lost","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Snap layout feature support","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Error message ""your speaker arent working"" pops ups when do video call by Teams with BT headset connected.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"BT YB with high fail rate when Samsung launch Samsung DRTU test case in 404 4Xe3 - CNVI_AUX_A2A_EXCEPTION_IRQ","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"When ICPS shows Korean, text on the menu is truncated","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Intel Connect service says disconnected","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Device Information Service - MDUT FW version doesnt match.","Connectivity","bt","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
": BIS#1 sending empty packets while broadcast streaming with 24_1 config","Connectivity","bt","FW/Protocol","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"4119822 - Resource leak","Killer","software","Driver","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"WHQL test , Bluetooth - HciExtensionsV2 (Development and Integration) test item fail.","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Noise is heard from BT headphone when other people speak during teams call.(BE201)","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"ICPS 30.24.576 .exe installer fails to complete installation with wizard message ""All program components will be installed (Need more disk space)""","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"ICPS 21.23.2115 .exe Install Wizard shows the No valid Dell hardware found error message on the HP system (non-English)","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Alternate Data Stream Detected","Killer","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"HDUT does not support mute/unmute button, it can only support boom arm for mute/unmute","Connectivity","bt","3rd-party","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"ibtpci BSOD 0x7e while running TBT test (Thunderbolt test).","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"ICPS app fails to upgrade SW driver from 1.1122 to 2.1022","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"WHQL BT test fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"<IGNORE>>Dummy Jira To Check we if Make a Customer Bug Child of Internal","Connectivity","bt","dummy","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Connection Timeout","Killer","software","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"25H2 HLK System Test with Bluetooth v23.160 PV","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"BT automatically disconnects when transferring 100M data file via BT with AX211 / Killer1675i card. FR: 8/10 cycle","Killer","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"BLE broadcast not found","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Late LE audio reconnection of second bud (Galaxy Buds2 Pro)","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"MDUT Reconnection - HCI_Encription_Change increases the reconnection time.","System Hang","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Intel Wireless Dual Bluetooth Device show Yellow Bang and BT-related Device lost after CB/S4/WB/S0i3. (F/R: 2/2u;1/30c)","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"App crashes when navigating to Doubleshot tab","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"HW Error occures if using Quick Share app while BLE advertising by SmartThings","Connectivity","bt","FW/Driver","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"System 25H2 Modern standby fail","Connectivity","bt","System/platform","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"HLK Bluetooth test item fail","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"KIC app error message Unhandled exception has occurred in your application.","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Bluetooth headset is 3 meters away and the sound is lag","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"test","Killer","software","dummy","CFE_reviewed_issue","bt_software_piece_05_of_07_Leo.csv"
"Intel BE201 BT device lost and USB YB(code 43) in device manager","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Connect BT headset to system, and then it will only show connected voice and the sound out put from PC speaker.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"BT headset can not adjust audio volume","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"About Intel Killer software","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"UUT report error message during run Winpvt S4/Reboot test when use bluetooth connect Wireless USB+Bluetooth Keyboard/Mouse.","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Using Bluetooth earphones to watch videos, the earphone sound is intermittent and there is a current sound","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"HLK Bluetooth - Audio - Sink increase music volume with A2DP offload fail.","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Strange name of msi package appears when removing BT driver","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"- Killer 4.0 ISO/Over Clocking pop-up window doesnt have close X click on top right corner.","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"ICPS Manual Interface configuration does not work","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"The mouse quickly paired failed","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"DUT 100% fail to bootup when BIOS BT config to PCIe (boot flow stuck at CNViBTConfig)","System Hang","bt","BSOD","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Audio quality indicator is not shown when user is in Teams call","Killer","software","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Change VR Network Status Polling Time","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"The pdb debug file exists in the package UWD\Win64\Drivers\ICPSComponent\Symbols directory","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"PC scan phone slowly with 100% duty","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Sidebar icons cut off when resizing app window","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Teams call L and R earcup render not synced","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Pista ARL BE201 Wireless Headset pause button is no function via Bluetooth.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"HLK fail:Bluetooth - Initiate platform-level device reset","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"CPU Exception occurs when BIOS starts with UEFI BLE Driver","UEFI","bt","UEFI","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"bluetooth mouse lag when cpu high loading","Connectivity","bt","Performance","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"DUT OPP received picture will show abnormal if transferring files with BT headset music playing","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"BT exception causeDUT stuck at bootup screen for a long time) - Repeated Boot up events DSBR command","System Hang","bt","System Hang","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"WHQL item ""Bluetooth - Initiate platform-level device reset"" test failed","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"The Killer app will hang after apply extend current network or create hotspot function in Killer Control Center app.(F/R:2/2 units,2/8 times)","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Abnormal disconnection and connection failure.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Bluetooth headset fails to connect automatically after Windows is resume from shutdown","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"PC scan automotive slowly by 10% duty cycle","Performance","bt","Performance","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"The sound has caton murmur when DUT play music with a bluetooth speaker","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"BT SAR table in bios ACPI code problem","RF","bt","BIOS","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Please help to check the log of ibtWikoCfaFeatureExt driver.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"The BLE mouse cant reconnect resuming from MS","OEM Tools","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"ABS - 0x139_a_GUARD_ICALL_CHECK_FAILURE_ibtpci!WlanInterfaceDereference While Device Not in Use","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Error in services activation causes a reboot after install / re-install / uninstall ICPS","ICPS","software","ICPS","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Bluetooth driver missing","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
":Error ID 1000(IDBWM.exe) was found during S4 stress test(F/R:1/13 units,1/1950 total trials) -- IDBWM+0xb4019","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"LMP response timeout during LMP feature exchange on 22.200","System Hang","bt","System Hang","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"Missing AX1675","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_06_of_07_Matt.csv"
"TX timeout during ROM flow","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"DRTUClient fails to connect using command line interface","OEM Tools","bt","OEM Tools","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Stress_Wifi_S4, System event log show red color with Event ID 17(The local Bluetooth adapter has failed in an undetermined manner and will not be used). (F/R:2/25u,2/2500c)","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Bluetooth is switched on automatically after resuming from Hibernation.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"[Win10 HLK Bluetooth - 4LeSpecification (Development and Integration) cause BT lost and pop up a USB unknown device.","HLK","bt","HLK","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"PTL Killer install","Killer","software","Killer","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"BT sar table value not align the ant tool query result","RF","bt","RF","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Bluetooth headphone only have audio no MIC function","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"BSOD_0x7E(stop code:SYSTEM_THREAD_EXCEPTION_NOT_HANDLED) occurred when run PassMark BurnIn Test.","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"When switch on and off Bluetooth Button repeatedly from the operation center, the BT button sometime is not working. At the same time, there is 0x9f BSOD when reboot the PC.","BSOD","bt","BSOD","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Bluetooth Yellow Bang (error 43) after reboot; fatal BT controller exception and PLDR failure on Panther Lake (AX211) - CNVI_AUX_A2A_EXCEPTION_IRQ","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"BLE launch fail","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"BT driver lost","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"HDUT not support Sniff Subrating Mode","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"BT enumerators and RFCOMM Protocol TDI disappears after hybridshutdown","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Bluetooth headset has No Output Sound After PC Bluetooth Toggle (OFF/ON) 100% fail rate.","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"aging S4 TEST_BT Lost issue - NO_SUCH_DEVICE","Connectivity","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Cannot find DUT Tile in TILE Mobile App (TMA) on the phone when DUT enter to S4/D2","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Device Information Service only includes PnPID and Manufacture name","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"BLE data exchanged times in a connection interval","System Hang","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Event log show WHEA warning BT will be YB after booting OS","YB/Lost","bt","YB/Lost","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"Broadcast sending failed","Connectivity","bt","Connectivity","CFE_reviewed_issue","bt_software_piece_07_of_07_Yuwei (2).csv"
"AX411 QS sample 6e tx power lock at 7.5dB","Power Consumption","wifi","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"IWFT enters non-functional state for long run with WiFi Disabled","Connectivity","tools","OEM Tools","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"[Honor][Luxshare][RPL-HX][AX201 1216][Nvwa][EVT][Schematic][#1]","Connectivity","wifi","Schematic","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"SPD sometime cannot work even when sitting upright","Connectivity","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"[Lenovo/Consumer][LCFC][PTL484][BE211][1216][C911][EVT][Schematic][575882review]","Connectivity","wifi","Schematic","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Reset/Recovery instances due to different asserts 0x3030 during Disconnected Standby/Hibernate test","YB/Lost","wifi","YB/Lost","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"Mobile hotspot channel changed, the system reconnect failed","System Hang","wifi","P2P","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"WOA cant work after enter MS","OEM Tools","wifi","Sensing","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"System WHQL- System - PNP (disable and enable) with IO Before and After (Reliability) fail due to BSOD","BSOD","wifi","BSOD","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
"we can not scan the 6E AP channels while applied country code as US.","Connectivity","wifi","Connectivity","CFE_reviewed_issue","wifi_tools_piece_02_of_07_Frankyang (2).csv"
