ips_case_number,customer,ips_customer_name,ips_oem,ips_owner_name,ips_title,ips_created_date,jira_id
615360,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Wesley Kuo,[Acer][[OBOE_TL_ Vpro_HLK][20H2]Bluetooth - NoBluetoothLEFilterDriver1 (Bring Up) test fail.(F/R:2/2 by UUT 10/10 by cycle),2021-05-16 20:38:00,NA
615360,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Wesley Kuo,[Acer][[OBOE_TL_ Vpro_HLK][20H2]Bluetooth - NoBluetoothLEFilterDriver1 (Bring Up) test fail.(F/R:2/2 by UUT 10/10 by cycle),2021-05-16 20:38:00,NA
615351,WISTRON CORPORATION,NA,WISTRON CORPORATION,Wesley Kuo,"[Lenovo-ThinkPad][Wistron][P1 Gen 4][TGL][AX210][20H2][100%] Lenovo 700 Ultraportable BT Speaker battery percentage is always 50% after charge or used for few hours.(F.R: 2/2 units, 3/3 cycles)",2021-05-16 20:13:00,NA
615351,WISTRON CORPORATION,NA,WISTRON CORPORATION,Wesley Kuo,"[Lenovo-ThinkPad][Wistron][P1 Gen 4][TGL][AX210][20H2][100%] Lenovo 700 Ultraportable BT Speaker battery percentage is always 50% after charge or used for few hours.(F.R: 2/2 units, 3/3 cycles)",2021-05-16 20:13:00,NA
615351,WISTRON CORPORATION,NA,WISTRON CORPORATION,Wesley Kuo,"[Lenovo-ThinkPad][Wistron][P1 Gen 4][TGL][AX210][20H2][100%] Lenovo 700 Ultraportable BT Speaker battery percentage is always 50% after charge or used for few hours.(F.R: 2/2 units, 3/3 cycles)",2021-05-16 20:13:00,NA
615302,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Wesley Kuo,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel AX201:Stress_CB_DC_5?, Unit show '???(R)?? Bluetooth(R)' lost and '??USB??(?????????)' show yellow mark.(F/R:1/15,50/750)",2021-05-16 18:23:00,NA
615302,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Wesley Kuo,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel AX201:Stress_CB_DC_5?, Unit show '???(R)?? Bluetooth(R)' lost and '??USB??(?????????)' show yellow mark.(F/R:1/15,50/750)",2021-05-16 18:23:00,NA
615302,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Wesley Kuo,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel AX201:Stress_CB_DC_5?, Unit show '???(R)?? Bluetooth(R)' lost and '??USB??(?????????)' show yellow mark.(F/R:1/15,50/750)",2021-05-16 18:23:00,NA
615106,PEGATRON CORPORATION,NA,Pegatron Corporation,Franky Yang,[Dell][D12 AIO] AX210 driver cannot be installed.,2021-05-14 01:47:00,NA
615106,PEGATRON CORPORATION,NA,Pegatron Corporation,Franky Yang,[Dell][D12 AIO] AX210 driver cannot be installed.,2021-05-14 01:47:00,NA
615106,PEGATRON CORPORATION,NA,Pegatron Corporation,Franky Yang,[Dell][D12 AIO] AX210 driver cannot be installed.,2021-05-14 01:47:00,NA
614997,ELITEGROUP COMPUTER SYSTEMS CO. LTD,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,Wesley Kuo,[Acer Vantage] S4 Stress Fail w/ AX200,2021-05-13 20:23:00,NA
614997,ELITEGROUP COMPUTER SYSTEMS CO. LTD,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,Wesley Kuo,[Acer Vantage] S4 Stress Fail w/ AX200,2021-05-13 20:23:00,NA
614997,ELITEGROUP COMPUTER SYSTEMS CO. LTD,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,Wesley Kuo,[Acer Vantage] S4 Stress Fail w/ AX200,2021-05-13 20:23:00,NA
614777,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][BUG-20210512-25206] BT mouse cannot wake from Modern standby.,2021-05-13 00:52:00,NA
614777,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][BUG-20210512-25206] BT mouse cannot wake from Modern standby.,2021-05-13 00:52:00,NA
614777,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,[Huawei][Quanta][EulerD][TGL-UP4][AX201][20H2][BUG-20210512-25206] BT mouse cannot wake from Modern standby.,2021-05-13 00:52:00,NA
614758,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Zhiwei He,[HUAWEI][HUAQIN][MachD][Intel TGL][Intel AX201] [20H2] The PIE interface call failed.,2021-05-12 23:54:00,NA
614758,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Zhiwei He,[HUAWEI][HUAQIN][MachD][Intel TGL][Intel AX201] [20H2] The PIE interface call failed.,2021-05-12 23:54:00,NA
614758,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Zhiwei He,[HUAWEI][HUAQIN][MachD][Intel TGL][Intel AX201] [20H2] The PIE interface call failed.,2021-05-12 23:54:00,NA
614667,ELITEGROUP COMPUTER SYSTEMS CO. LTD,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,Wesley Kuo,[Acer vfLongmen3] S4 Stress Fail w/ AX200,2021-05-12 19:20:00,NA
614667,ELITEGROUP COMPUTER SYSTEMS CO. LTD,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,Wesley Kuo,[Acer vfLongmen3] S4 Stress Fail w/ AX200,2021-05-12 19:20:00,NA
614667,ELITEGROUP COMPUTER SYSTEMS CO. LTD,NA,ELITEGROUP COMPUTER SYSTEMS CO. LTD,Wesley Kuo,[Acer vfLongmen3] S4 Stress Fail w/ AX200,2021-05-12 19:20:00,NA
614573,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brenton Wu,[Acer][XC90] DRTU RF power drop,2021-05-12 08:30:00,NA
614573,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brenton Wu,[Acer][XC90] DRTU RF power drop,2021-05-12 08:30:00,NA
614573,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brenton Wu,[Acer][XC90] DRTU RF power drop,2021-05-12 08:30:00,NA
614481,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",Brandon Yang,"[Huawei/Bitland][CML-S][Pangu] To connect 2.4G network for download service,use BR Mouse&Keyboard for web browse, mouse appears to stuck or disconnect randomly",2021-05-12 02:08:00,NA
614481,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",Brandon Yang,"[Huawei/Bitland][CML-S][Pangu] To connect 2.4G network for download service,use BR Mouse&Keyboard for web browse, mouse appears to stuck or disconnect randomly",2021-05-12 02:08:00,NA
614481,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",Brandon Yang,"[Huawei/Bitland][CML-S][Pangu] To connect 2.4G network for download service,use BR Mouse&Keyboard for web browse, mouse appears to stuck or disconnect randomly",2021-05-12 02:08:00,NA
614465,WISTRON CORPORATION,NA,WISTRON CORPORATION,Franky Yang,[Dell][Wistron][ADL-P][StradaleMLK2] AX211 shows YB after installing WLAN driver and BT device not detected in DM,2021-05-12 01:29:00,NA
614465,WISTRON CORPORATION,NA,WISTRON CORPORATION,Franky Yang,[Dell][Wistron][ADL-P][StradaleMLK2] AX211 shows YB after installing WLAN driver and BT device not detected in DM,2021-05-12 01:29:00,NA
614465,WISTRON CORPORATION,NA,WISTRON CORPORATION,Franky Yang,[Dell][Wistron][ADL-P][StradaleMLK2] AX211 shows YB after installing WLAN driver and BT device not detected in DM,2021-05-12 01:29:00,NA
614178,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",Brandon Yang,[Huawei/Bitland][CML-S][Pangu] PLDR Test failed (ibterverify.exe -p -t -v),2021-05-11 04:32:00,NA
614178,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",Brandon Yang,[Huawei/Bitland][CML-S][Pangu] PLDR Test failed (ibterverify.exe -p -t -v),2021-05-11 04:32:00,NA
614178,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",Brandon Yang,[Huawei/Bitland][CML-S][Pangu] PLDR Test failed (ibterverify.exe -p -t -v),2021-05-11 04:32:00,NA
614102,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Wesley Kuo,"[Samsung][Huaqin][Titan-H[TGL-H][20H2] It is fail to share files which large than 20M through BT connection.(FR: 4 out of 4 units, 12 out of 12 times)",2021-05-11 01:17:00,NA
614102,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Wesley Kuo,"[Samsung][Huaqin][Titan-H[TGL-H][20H2] It is fail to share files which large than 20M through BT connection.(FR: 4 out of 4 units, 12 out of 12 times)",2021-05-11 01:17:00,NA
614102,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Wesley Kuo,"[Samsung][Huaqin][Titan-H[TGL-H][20H2] It is fail to share files which large than 20M through BT connection.(FR: 4 out of 4 units, 12 out of 12 times)",2021-05-11 01:17:00,NA
614048,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][AMDLucienne][Intel AX200][20H2] Cannot turn on Bluetooth again after turn off  Bluetooth switch.,2021-05-10 23:44:00,NA
614048,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][AMDLucienne][Intel AX200][20H2] Cannot turn on Bluetooth again after turn off  Bluetooth switch.,2021-05-10 23:44:00,NA
614048,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][AMDLucienne][Intel AX200][20H2] Cannot turn on Bluetooth again after turn off  Bluetooth switch.,2021-05-10 23:44:00,NA
613803,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Leo Chiang,[Huaqin][Asus_UX425UAZ][AMD_LCN] Intel BT device lost when resume from Modern standby,2021-05-10 05:24:00,NA
613803,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Leo Chiang,[Huaqin][Asus_UX425UAZ][AMD_LCN] Intel BT device lost when resume from Modern standby,2021-05-10 05:24:00,NA
613803,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Leo Chiang,[Huaqin][Asus_UX425UAZ][AMD_LCN] Intel BT device lost when resume from Modern standby,2021-05-10 05:24:00,NA
613800,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Charles Yeh,[Huaqin][Asus_UX425UAZ][AMD_LCN] Intel wlan device lost when resume from Modern standby (F/R: 5/16),2021-05-10 05:20:00,NA
613800,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Charles Yeh,[Huaqin][Asus_UX425UAZ][AMD_LCN] Intel wlan device lost when resume from Modern standby (F/R: 5/16),2021-05-10 05:20:00,NA
613800,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Charles Yeh,[Huaqin][Asus_UX425UAZ][AMD_LCN] Intel wlan device lost when resume from Modern standby (F/R: 5/16),2021-05-10 05:20:00,NA
613521,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][Halley M][Intel TGL][Intel AX200[20H2]Bluetooth headset can't realize music fast forward and fast backward function,2021-05-07 23:58:00,NA
613521,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][Halley M][Intel TGL][Intel AX200[20H2]Bluetooth headset can't realize music fast forward and fast backward function,2021-05-07 23:58:00,NA
613521,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][Halley M][Intel TGL][Intel AX200[20H2]Bluetooth headset can't realize music fast forward and fast backward function,2021-05-07 23:58:00,NA
613387,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][BT][BUG-20210409-22014] Deleted and repaired with BT headset during recording,Hand-free Ag audio lost as the recording device.",2021-05-07 02:53:00,NA
613387,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][BT][BUG-20210409-22014] Deleted and repaired with BT headset during recording,Hand-free Ag audio lost as the recording device.",2021-05-07 02:53:00,NA
613387,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,"[Huawei][Quanta][H9H][HookeD][AX201][20H2][BT][BUG-20210409-22014] Deleted and repaired with BT headset during recording,Hand-free Ag audio lost as the recording device.",2021-05-07 02:53:00,NA
613278,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Repeated connection disconnected wireless , return failed",2021-05-06 22:20:00,NA
613278,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Repeated connection disconnected wireless , return failed",2021-05-06 22:20:00,NA
613278,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Repeated connection disconnected wireless , return failed",2021-05-06 22:20:00,NA
613277,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Repeated connection disconnected wireless , return failed",2021-05-06 22:19:00,NA
613277,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Repeated connection disconnected wireless , return failed",2021-05-06 22:19:00,NA
613277,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,"[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Repeated connection disconnected wireless , return failed",2021-05-06 22:19:00,NA
613192,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Charles P Chu,"[Etrans_No.804900661][Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI] One Beta user said HookeD can't connect hotspot , event connect but it will disconnect soon, restart still fail to connect, at same time, other cell phone/device can connect hotspot",2021-05-06 17:47:00,NA
613192,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Charles P Chu,"[Etrans_No.804900661][Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI] One Beta user said HookeD can't connect hotspot , event connect but it will disconnect soon, restart still fail to connect, at same time, other cell phone/device can connect hotspot",2021-05-06 17:47:00,NA
613192,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Charles P Chu,"[Etrans_No.804900661][Huawei][Quanta][H9H][HookeD][AX201][20H2][WIFI] One Beta user said HookeD can't connect hotspot , event connect but it will disconnect soon, restart still fail to connect, at same time, other cell phone/device can connect hotspot",2021-05-06 17:47:00,NA
613125,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Zhiwei He,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201] [20H2] The display Show garbage when play video via miracast,2021-05-06 06:37:00,NA
613125,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Zhiwei He,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201] [20H2] The display Show garbage when play video via miracast,2021-05-06 06:37:00,NA
613125,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Zhiwei He,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201] [20H2] The display Show garbage when play video via miracast,2021-05-06 06:37:00,NA
613028,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201] Smartphone side will show connect fail after pair smartphone and PC.,2021-05-06 02:11:00,NA
613028,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201] Smartphone side will show connect fail after pair smartphone and PC.,2021-05-06 02:11:00,NA
613028,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Brandon Yang,[HUAWEI][HUAQIN][Morgan][Intel TGL][Intel AX201] Smartphone side will show connect fail after pair smartphone and PC.,2021-05-06 02:11:00,NA
613004,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Leo Chiang,[ASUS PCBU][HUAQIN][B3302 PR][TGL][HrP2 1216 22.20.3]BT mouse will lag more than 1s after the SUT idle 5~10s,2021-05-06 01:30:00,NA
613004,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Leo Chiang,[ASUS PCBU][HUAQIN][B3302 PR][TGL][HrP2 1216 22.20.3]BT mouse will lag more than 1s after the SUT idle 5~10s,2021-05-06 01:30:00,NA
613004,"HUAQIN TECHNOLOGY CO., LTD",NA,"Huaqin Technology Co., Ltd",Leo Chiang,[ASUS PCBU][HUAQIN][B3302 PR][TGL][HrP2 1216 22.20.3]BT mouse will lag more than 1s after the SUT idle 5~10s,2021-05-06 01:30:00,NA
612200,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,"[Huawei][Quanta][NobelM B2][AX200][21H1_19043.906][BT][AMD Lucienne +ESAu Audio]Connect BT headset , play Groove music , sound can't auto switch to BT headset , F/R:100%",2021-05-02 23:47:00,NA
612200,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,"[Huawei][Quanta][NobelM B2][AX200][21H1_19043.906][BT][AMD Lucienne +ESAu Audio]Connect BT headset , play Groove music , sound can't auto switch to BT headset , F/R:100%",2021-05-02 23:47:00,NA
612200,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,"[Huawei][Quanta][NobelM B2][AX200][21H1_19043.906][BT][AMD Lucienne +ESAu Audio]Connect BT headset , play Groove music , sound can't auto switch to BT headset , F/R:100%",2021-05-02 23:47:00,NA
611946,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Unable to search for WiFi(F/R:1/50 times),2021-04-29 22:53:00,NA
611946,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Unable to search for WiFi(F/R:1/50 times),2021-04-29 22:53:00,NA
611946,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",NA,"SHANGHAI WINGTECH ELECTRONICS TECHNOLOGYCO., LTD.",Zhiwei He,[Huawei][Wingtech][CurieM][AMD Cezanne][AX200][20H2]Unable to search for WiFi(F/R:1/50 times),2021-04-29 22:53:00,NA
611726,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Zhiqiang Cai,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel 9560:Unit will disconnect when unit projecting to Monitor (F/R:2/2,6/20)",2021-04-29 02:43:00,NA
611726,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Zhiqiang Cai,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel 9560:Unit will disconnect when unit projecting to Monitor (F/R:2/2,6/20)",2021-04-29 02:43:00,NA
611726,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Zhiqiang Cai,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel 9560:Unit will disconnect when unit projecting to Monitor (F/R:2/2,6/20)",2021-04-29 02:43:00,NA
611695,WISTRON CORPORATION,NA,WISTRON CORPORATION,Charles Yeh,[DELL Corp. DT/Troy JSL/Wistron/JSL][Intel AX210] Device Manager show yellow bang for AX210 after resuming from S3/S4,2021-04-29 01:46:00,NA
611695,WISTRON CORPORATION,NA,WISTRON CORPORATION,Charles Yeh,[DELL Corp. DT/Troy JSL/Wistron/JSL][Intel AX210] Device Manager show yellow bang for AX210 after resuming from S3/S4,2021-04-29 01:46:00,NA
611695,WISTRON CORPORATION,NA,WISTRON CORPORATION,Charles Yeh,[DELL Corp. DT/Troy JSL/Wistron/JSL][Intel AX210] Device Manager show yellow bang for AX210 after resuming from S3/S4,2021-04-29 01:46:00,NA
611199,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,QUANTA COMPUTER INC.,Charles P Chu,[Huawei/Quanta][TGL-UP3][BohrD/NobelD] Prduct machine customer feedback. WLAN device have yellow mark.,2021-04-27 20:27:00,NA
611021,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Charles P Chu,[Huawei][Quanta][BohrD][TGL-U][AX201][20H1][WiFi][41] OS suddenly hang up during cold boot stress test.,2021-04-27 04:34:00,NA
611021,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Charles P Chu,[Huawei][Quanta][BohrD][TGL-U][AX201][20H1][WiFi][41] OS suddenly hang up during cold boot stress test.,2021-04-27 04:34:00,NA
611021,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Charles P Chu,[Huawei][Quanta][BohrD][TGL-U][AX201][20H1][WiFi][41] OS suddenly hang up during cold boot stress test.,2021-04-27 04:34:00,NA
611004,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,[Huawei][Quanta][BohrM-NobelM][AMD Lucienne][AX200][20H2][BT][804889649] BT mouse lag(Freebud Pro).,2021-04-27 03:54:00,NA
611004,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,[Huawei][Quanta][BohrM-NobelM][AMD Lucienne][AX200][20H2][BT][804889649] BT mouse lag(Freebud Pro).,2021-04-27 03:54:00,NA
611004,QUANTA COMPUTER INC.,NA,QUANTA COMPUTER INC.,Brandon Yang,[Huawei][Quanta][BohrM-NobelM][AMD Lucienne][AX200][20H2][BT][804889649] BT mouse lag(Freebud Pro).,2021-04-27 03:54:00,NA
610753,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Leo Chiang,[Framework][Dell for tracking only][BT] Bluetooth device delay after idle few minutes.,2021-04-26 20:16:00,NA
610753,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Leo Chiang,[Framework][Dell for tracking only][BT] Bluetooth device delay after idle few minutes.,2021-04-26 20:16:00,NA
610753,"COMPAL ELECTRONICS, INC.",NA,"COMPAL ELECTRONICS, INC.",Leo Chiang,[Framework][Dell for tracking only][BT] Bluetooth device delay after idle few minutes.,2021-04-26 20:16:00,NA
610735,WISTRON CORPORATION,NA,WISTRON CORPORATION,Timdaway Lai,"[Lenovo-ThinkPad][Wistron][L13 Gen 2 2a][CZN][AX200][20H2][2%][LR][Ares2_AMD]SIT2.0:SUT show WIFI Router error during AOAC&Combine-(MS&S4& S5&restart) longrun(FR:1/16 units, 44/2535 cylces)",2021-04-26 19:35:00,NA
610735,WISTRON CORPORATION,NA,WISTRON CORPORATION,Timdaway Lai,"[Lenovo-ThinkPad][Wistron][L13 Gen 2 2a][CZN][AX200][20H2][2%][LR][Ares2_AMD]SIT2.0:SUT show WIFI Router error during AOAC&Combine-(MS&S4& S5&restart) longrun(FR:1/16 units, 44/2535 cylces)",2021-04-26 19:35:00,NA
610735,WISTRON CORPORATION,NA,WISTRON CORPORATION,Timdaway Lai,"[Lenovo-ThinkPad][Wistron][L13 Gen 2 2a][CZN][AX200][20H2][2%][LR][Ares2_AMD]SIT2.0:SUT show WIFI Router error during AOAC&Combine-(MS&S4& S5&restart) longrun(FR:1/16 units, 44/2535 cylces)",2021-04-26 19:35:00,NA
