Issue key,project,year,category,Summary,Custom field (Root Cause)
BT-446431,BT,2026,Connectivity,[Dell][Redstone][ARL-HX][GaP2][24.10] Bluetooth driver enters lock down state during CB/S4 stress cycles on Arrow Lake-HX with GaP2,Lockdown issue is triggering the PLDR first which is dependent on Wifi. Also in discrete the existing design was to do the Intel hard reset. Now aligned with system to have FLR first and then escalate to PLDR in case of repeated issues. In platforms where PLDR is not supported it will go with hard reset
BT-435740,BT,2026,Connectivity,"[AiStone][RPL-HX][GaP2]BE200][24.10][25H2]BT LOST/BY in S4/S5 cycling, high fail rate 30%, Signature verification failed trigger PLDR.",Lockdown issue is triggering the PLDR first which is dependent on Wifi. Also in discrete the existing design was to do the Intel hard reset. Now aligned with system to have FLR first and then escalate to PLDR in case of repeated issues. In platforms where PLDR is not supported it will go with hard reset
BT-426709,BT,2026,YB/Lost,[Acer/Compal][Souffle_PTZ] AX211 Bluetooth shows YB after idle system 8~12 hrs.,"Scan index is assigned to a device sending legacy adv PDU,
where the variable bSendEvtToHost was not cleared from the
previous transaction. This will make postproc to send out
two messages to LC(one for legacy and one for extended adv)
HC will generate legacy adv PDU report and clears the assembly buffer.
Now when the second message is picked, assembly buffer is already
cleared, hence we get into accessing NULL buffer."
BT-425845,BT,2026,Connectivity,"[Xiaomi][ARL][HrP2/AX201][i5-11320H] LE Ext Adv scan result delay more than 20s+ sometime, very low performance compare with MTK chipset with BT24.10PV","Root cause:

We are switching to secondary channel only when primary offset is lesser than secondary offset. This is wrong, this will result in two problems,

When we received the primary packet at the beginning of the scan window, and it has a valid far aux offset. we will end up switching to secondary channel though secondary offset is still far. This makes bad utilization of remaining scan window and end up with fewer primary packet detection.
 When we received the primary packet at the end of the scan window, and it has a valid far aux offset. we will end up switching to primary channel though secondary offset is near. This makes secondary job to get into past and eventually we release the entry from scan data base. This will add delay for the detection for the secondary PDU."
BT-424580,BT,2026,Connectivity,[DELL][PTL/WhP][Foxtrot][24.0.1.1]BT icon mis-align after APM on/off with W_disabled#2,"The HW RF Kill along with APM On conditions were not part of sanity coverage in build and release. This requires manaul testing effort as it is required to manually toggle the HW RF Kill switch on RVP / OEM designs.

On the Implementation side, When APM is turned off, driver creating the BT Stack child PDO without checking the HW RFKILL state. Driver shall not create BT stack PDO when the HW RF Kill asserted e post the APM off condition."
BT-420157,BT,2025,Connectivity, [Microsoft HW Centre] Remove Duplicate Entires in the ibtpciinf,"While downloading the SCP+GFP (frozen) artifacts, the SCP+GFP config (which is SCP:PCI:PCI:Win10_UWDx64) was being added. For normal SCP + WhP/FmP/SpP, the same config was also being added. Because of this, duplicate HWIDs were being added to the ibtpci.inf file. This has now been removed and validated properly."
BT-418278,BT,2025,Connectivity,[Lenovo][Kailash][PTL/BE211@1216/320Mhz][25H2]Bthmini showed error code 17 during S4 stress test (Tx timeout during init flow  + System Exception),Certain shared memory registers were being incorrectly accessed during firmware download stage (transition to S0 State). This happens especially when debug data buffers are required to be accessed. These register addresses are not available during FW download and accessing them led to invalid memory access and this system exception
BT-418270,BT,2025,YB/Lost,[ASUS/Quanta][ROG Zephryus/GU405A/PTL/BE211][PR] BT will have device lost during S4 long run.,
BT-417451,BT,2025,Connectivity,[Microsoft HW Centre] Pelican Peak 2 hW ID in PV Bluetooth INF,This is Build configuration issue.
BT-417424,BT,2025,Connectivity,[Samsung][LNL][FmP2] Game controller S4/Resume can't automatically connect， 100% fail rate,Incorrect handling of reception of LL_PHY_REQ PDU during encryption process.
BT-416988,BT,2025,Connectivity,[Xiaomi][MTL][AX211][Ultra 7 255H] PC can not find target device in shielding room with 100%,Wrong index was used to check for the secondary job.
BT-415937,BT,2025,Connectivity,[Lenovo][Thinkpad-CN][LNL][BE200]KunLNL[E14GEN7] BT Recovery Failure After PLDR (Device Manager Err Code 54),BT Discrete function (CNVd) wasn't called (the CNVi one was called)
BT-415901,BT,2025,BSOD,[ASUS][UX8407AA/PTL/BE201][Fatal Exception] BT device lost when running Reboot aging test with prepaired Keyboard connected. (LP_WAIT_RX_TX_DOWN_RUN_ERROR 0x01 M&R 0x002f),"R-side debug configurations (Signal Analyzer, WDBG, DRIM) cause
race conditions due to unprotected CRF register reads without FIQ
protection. This workaround was previously enabled only for WhP
onwards but affects all CRF products from FmP.

Move SWWA_BT402383 definition from base_whp.cmake to base_fmp.cmake
to apply the workaround consistently across all affected platforms.

BT-404216 should handle the CRF read in a thread safe manner, when it
will be merged, we can remove SWWA_BT402383.
"
BT-412181,BT,2025,HLK,[Honor][LuxsharePC][ZhuqueC][PTL-H][GfP2][24H2][BT]HLK DirectedFxSystemTest test fail,"Child PDOs are not registered to DFx. It needs two thing.
1. Idle timeout has to be ""SystemManaged"" and WdfPowerEnable registry has to be added under PDO/Device Parameters/WDF folder"
BT-410482,BT,2025,YB/Lost,[ASUS][UX8407AA/PTL/BE201][LE HID] BT device lost when running S4 aging test with prepaired Keyboard connected. (SYSTEM EXCEPTION pcie_UpdateDebugDatapathVariablesToScratchBuffer),"In IML mode, on doing Target access to SMEM region address is not returning valid address, due to DBGC2 is not configured in IML mode.
Fix added to check, if invalid address is returned on indirect read of DBGC2, then don't access that region."
BT-410458,BT,2025,HLK,"[Samsung][PTL][BE211][System HLK]-> Directed FX System Verification Test FAIL due to ""IntelBluetoothAppService""","Child PDOs are not registered to DFx. It needs two thing.
1. Idle timeout has to be ""SystemManaged"" and WdfPowerEnable registry has to be added under PDO/Device Parameters/WDF folder"
BT-407715,BT,2025,BSOD,[Xiaomi][ARL-H][AX203][Ultra 7 255H]PC2TV failed by ble due to AFH  problem.,"ChSel bit in Connect-Ind is set to 0x00 (ChSel1 )
though IUT supports ChSel2. But, link is setup
using ChSel2."
BT-407345,BT,2025,YB/Lost,[Lenovo ThinkPad][AVON/PTL/WhP][QS][S0ix][25H2][SHR] “Intel(R) Wireless Dual Bluetooth(R)” Device YB during Modern Standby - FW Exception,uninitialized null pointer in use in the code.
BT-405888,BT,2025,Connectivity,[UEFI][Samsung][GB6-Pro-16 TPL][WhP2] Timeout does not work as UEFI spec in Intel UEFI BLE Driver,Timeout is expected in millisecond as per UEFI Spec instead it was in sec.
BT-401199,BT,2025,Connectivity,[HP/Quanta][G2i Ricotta][PTL/ WHP & GFP /25H2] The BT function of DRTU tool is unavailable to connect ,BT USC sending the commands on Invalid file handle due to Windows OS enumreated file handles in different order.
BT-399223,BT,2025,Connectivity,[Surface][PTL+FmP2][24.0.1.1][PHY]Failing - RF/TRM/CA/BV-16-C [EDR Synchronization Sequence and Trailer],"The issue was in the function that handles the TX for the packet
header.
A race condition between the BMC pushing data towards BRI MP FIFO,
while the CSR write to TX modem TX FIFO (over BRI LP FIFO) did not
arrive to the CRF.
This causes, under specific timing conditions, cause the TX FIFO reset
to arrive to the CRF after the first MP BRI data (18 bit) arrive to
TX FIFO, leading to corrupt data seen over the other end.
This fix adds BRI dummy read before pushing bits through the BMC.
to ensure BRI CSR FIFO drains completely before triggering the
transfer, preventing the race condition."
BT-399215,BT,2025,Connectivity,[UEFI][Samsung][GB6-Ultra-16 PTL][WhP2][UEFI] DUT hang occurs only when BIOS starts with UEFI BLE Driver During Sx testing ,"Due to heavy debug logging in PCIe driver module, Tx Rx interrupts were missed"
BT-398843,BT,2025,YB/Lost,[Samsung][GB6-14][PTL-H404][GfP2] BT YB with high fail rate when Samsung launch Samsung DRTU test case in '404 4Xe3' - CNVI_AUX_A2A_EXCEPTION_IRQ,"Race condition between DRTU HCI enablement and DTS SW ISR.
Race happened during RMW functionality of 1 FW thread and a 2nd FW thread.
"
BT-393965,BT,2025,Connectivity,[ASUS][UX8407AA/PTL/FmP/WhP][PCI] DUT can not enter S0ix if Bluetooth BLE Pre-Pairing UEFI Variable is added.,"When the data status of the adv report is truncated
MSFT module is not checking for the condition,
this will result in generating the adv report though
MSFT filters are not matched."
BT-393573,BT,2025,Connectivity,"[HP Trekker/Lenovo S511][PTL/WHP QS/25H2] CFE lab stress test S5 observed BT Exception (able to recovery) (Module: BC_Complex , Error ID: ERR_ID_LP_WAIT_RX_TX_DOWN_RUN_ERROR)","FW HCI R side Debug access is not IRQ/FIQ protected, hence disrupting FIQ."
BT-393270,BT,2025,YB/Lost,[MSFT DMA Issue] [HP/IEC][CashmereI][PTL H404 ES2/WHP2 ES2 1216] Intel PCI Enumerator YB while DUT perform USB Dock S4 stress test.,
BT-391853,BT,2025,Connectivity,"[Samsung][GB6-14][PTL-H404][GfP2] DRTU ""BT Linked mode"" malfunction in '404 4Xe3'","This is duplicate of jira https://jira.idoc.intel.com/browse/BT-391255. Fix for this issue has been merged with jira https://jira.idoc.intel.com/browse/BT-391255.

Root cause of this issue is:
In Scorpius DRTU uses OTP delay which is internally using GPT3
timer based delay is randomly conflicting with same GPT timer which
is already running from other context and this is triggering error
ERR_ID_HAL_UDELAY_GPT_ALREADY_RUNNING.

In order to remove this conflict, now we are using wall clock based delay instead in the OTP delay for Scorpius products.
"
BT-391836,BT,2025,Connectivity,[DELL][RPL] Latitude 5350  | Wi-Fi icon disapear after resuming from S4 when use Trend Micro security software,
BT-390980,BT,2025,Connectivity,"[Lenovo ldeaPad][LCFC][PTL 12Xe][CSLP][S511-16pro][25H2][FVT][BE211]APT Timeout issue observed due to missing LLCP Ping Request when multiple BT devices are connected., FR: 1/1Unit, 3/3Cycles","Incase of back-to-back channel map updates, with Channel Map PDU's
priority higher than the Ping Req PDU, PING procedure almost never
gets a chance resulting in APTO."
BT-389267,BT,2025,Connectivity,[Honor][LuxsharePC][ZhuqueC][PTL][AX211][EVT][24H2][BT]Bt ext driver  failed to send broadcast when sharing via Honor Manager,"The development do not include PTL+GfP configuration as part of the CFA testing. This comes with earlier alignment that GfP will not be supported with PTL. However, the directions are changed to support PTL+GfP over the PCI at later stage and the testing for the same is never incorporated.
So no support for PTL+GFP over PCIe is existing previously."
BT-389207,BT,2025,YB/Lost,"[AiStone][MTL-H][AX211][24H2]BT YB in S4/S5 cycling, fail rate 15% during S4 or cold boot.",The signature failure verification during the Firmware download is known ROM issue. The latest implementation from driver side replaces the Intel Hard reset command With W_DISABLE#2 toggle for effective recovery. This OEM needs to implement the BIOS changes also to improve the recovery mechanism. This has been already implemented as part of BT-370338. The same is being delivered to another customer.
BT-388798,BT,2025,YB/Lost,[ASUS/Pegatron][TP3407AA/TP3607AA/PTL/WhP][ES2][SDW] BT device lost during reboot stress test. - External Exception  ( Door Bell Ack fail),
BT-387794,BT,2025,Connectivity,[MSFT DMA Issue] [Honor][LuxsharePC][ZhuqueC][EVT][PTL][AX211][24H2 ] BT device yellow bar (error code 31）during idle test (Fail rate：1/2 u) - WdfDmaEnblerCreate failed: C0000001,
BT-387391,BT,2025,BSOD,[PTL] Intel BT PCI Enumerator show YB after Force Shutdown (long press power key 10 sec) with enable AMT (PP2/LP3) in AC mode,"WiAMT loads its WiFi FW very early (before BIOS runs),
WiFi FW runs FSEQ. As part of FSEQ it sets FINE locks (in particular AUX_HW_LOCK_2)
There is a logic in the top that prevent HW to write to registers when AUX_HW_LOCK_2 is set and relevant func_state is LOW
Relevant logic preventing BT OTP Reader (usee BT UMAC master) writing to Aux while BT func_state is LOW:
bt_umac_aux_connect_we_func_lock    = (~scu_aux_hw_lock_2 || bt_scu_func_state) && bt_umac_aux_connect_we;
When BIOS switches BT I/F to IOSF, BT HW kicks BT OTP Reader
OTP Reader tries writing to Aux register to enable OTP, but fails due to the early lock (BT func_state is LOW on this HW stage)
All next reads from OTP are failed since OTP is not enabled
BT config space remains with default values. In specific Sub_System_ID = 0x0000
OS doesn't load BT driver due to Sub_System_ID missmatch

Solution: AUX_HW_LOCK_2 (bit [8]) in SCU fine locks register (cnvi_scu_cnvi_scu_lock @0x6EAC)."
BT-385936,BT,2025,BSOD,[HP][Wistron][26C1_Turbine][PTL-H404/WhP2 ES2/24H2 26100.4202]ibtpci BSOD 0x7e while running TBT test (Thunderbolt test).,"While BT driver is unloading, Wifi driver triggering Product reset which is causing synchronizing issues in BT-WIFI D2D which caused BT driver accessing registers after deallocation or after null caused the BSOD."
BT-384348,BT,2025,Connectivity,[HP][Wafer14R][RPL-R/AX211/24H2] HP request USB notify timer change to 25 seconds -  HP app enable instaDock  need longer timer for USB notify.,Instadock configuration Timer value changed to 25 seconds .
BT-380947,BT,2025,YB/Lost,[MSFT DMA Issue] [Lenovo_IdeaPad/LCFC][CSLP][S511-16pro/PTL 12Xe/ BE211][25H2]BT YB observed with error code 31 during Wi-Fi test -WdfDmaEnblerCreate failed: C0000001,
BT-376190,BT,2025,YB/Lost,[Lenovo][Compal][Yoga Slim 7 14IPH11][PTL/BE211][Win11 25H2] BT YB after CB/S4/WB/S0i3 due to Fatal Exception on LC complex with Error ID 27 00 . (F/R: 2/2u;1/30c),"Old issue exposed by new 25H2 OS.
Set LE RX PHY_OPTIONS to default S8 instead of zero. In the
current design, during extended scanning, when synchronization occurs on
the primary 1M channel and the AuxPtr refers to an LE_CODED_PHY,
PHY_OPTIONS were not initialized. This fix ensures that default PHY
options are now initialized correctly."
BT-370338,BT,2025,YB/Lost,"[AiStone][ARL-H][AX211]BT device lost in S4 cycling test  due to ""Signature verification failed""","The issue is due to Low speed device detection in case of recovery flows when Intel Hard Reset command is issued to firmware upon lockdown state detection. This is a known limitation aligned with system team on the initial days. For this failure condition, it was not having right recovery mechanism due to UTMI limitations for USB re-enumeration. however, Based on System review with HW team, the possible mechanism to overcome this Low speed device detection is by resetting the UTMI aswell as BT USB device as part of _PRR recovery flow. This requires changes to both BIOS and driver side. As this is needs customer OEM BIOS changes, the new changes are getting deployed only incases where BIOS adopted. However, it is suggested to change from Intel Hard Reset to FLR based recovery to enable all the OEMs migrate smoothly."
BT-358388,BT,2025,YB/Lost,"[HP][Quanta][Trekker][PTL-H]/WHP/24H2] BT FATAL Exception (BT device lost from DM) when play online video/music with BT HS + BT Mouse connected for 1 hours (SC_Complex 0x5 , error code 1B 07 )","Using ACL link index instead on eSCO channel designator 
(Same RC as BT-316132)"
BT-358385,BT,2025,BSOD,"[HP][Quanta][Trekker][PTL-H/WHP/Win11 24H2] BT Fatal Exception after resume unit from S4 with BT headphone and BT mouse connected. (BC_Complex 0x01 , error code 1B 00 )","https://jira.idoc.intel.com/browse/BT-313952 - Is the duplicate JIRA. Changes are part of 23.150 & mainline.
When AuxPtrInfo is invalid we are not storing the AdvDataId and SetId,
Further we are trying to get scanEventIndex which will be invalid(6),
we are not validating scanEventIndex. Going further trying to access
stLcLeMultiScanConfig with invalid scanEventIndex(6).
which can lead to wrong data. for this issue same thing is happening,
so we are not releasing the buffer (RxPldBuffer),
further hitting the exception"
