issue_year,jira_id,jira_is_sw_change,ips_title,technology,platform,jira_platform,ips_platform,ips_priority,deduced_issue_category,category_confidence,jira_exposure
2021,,,[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] BSOD 0x9F (Netwtw10 )during normal function test. (F/R: 1/59 units),WiFi,(missing),,,,BSOD,0.3024,(missing)
2021,,,[Lenovo ThinkPad CN][LCFC][T14s AMD][21H1]BSOD 0x9F happened with Intel WLAN driver 22.40.0.7 during restart longrun test.,WiFi,(missing),,,,BSOD,0.2419,(missing)
2021,,,[Lenovo-Thinkpad][LCFC][Lark][AX200][Win10][100%]BIOS Tunisia country code,WiFi,(missing),,,,BIOS,0.111,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][Drift3/Ironhide3][SIT][TGL-UP3][HRP2 1216][20H2] BSOD(0x7e: SYSTEM_THREAD_EXCEPTION_NOT_HANDLED) occurred during Restart stress test by ATS tool. (F/R:1/17 units,1/2417 total trials)",WiFi,Tiger Lake,,Tiger Lake,,BSOD,0.2192,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][YogaS750-AMD][20H2]WLAN disconnect when doing copy and compare test.,WiFi,(missing),,,,P2P,0.1128,(missing)
2021,,,[Lenovo IdeaPad][S750-14 PRO]  SW drips not meet 95% SPEC if WIFI connected,WiFi,(missing),,,,Power Consumption,0.2428,(missing)
2021,,,[Lenovo IdeaPad][S760-14 AMD]  Not pop up wrong Password notice while auto connect to same SSID AP with different password,WiFi,(missing),,,,Connectivity,0.1063,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][YogaS750-AMD][20H2]Unit show paired when idle 20minutes connect M600 BT mouse, and no functional with BT mosue",BT,(missing),,,,Connectivity,0.1978,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][750S-ACH][20H2]0xD1 BSOD happened in Burnin test.,WiFi,(missing),,,,BSOD,0.2066,(missing)
2021,,,"[Lenovo-ideaPad][Compal][L360][TGL][AX200][20H2]Intel AX200:268631-Manual_S3, Unit show Unknown USB device(Device Descriptor Request Failed) yellow bang.",BT,Tiger Lake,,Tiger Lake,,Connectivity,0.1538,(missing)
2021,,,"[Lenovo-ThinkPad][Wistron][L13 Gen 2 2a][CZN][AX200][20H2][2%][LR][Ares2_AMD]SIT2.0:SUT show WIFI Router error during AOAC&Combine-(MS&S4& S5&restart) longrun(FR:1/16 units, 44/2535 cylces)",WiFi,(missing),,,,YB/Lost,0.1144,(missing)
2021,WIFI-117882,false,"[Lenovo IdeaPad][S760-14 AMD]  can't connect AP with ""WPA2 Enterprise"" EAP-TLS mode",WiFi,AMD Renoir,AMD Renoir,,,Connectivity,0.1221,2-High
2021,,,[Lenovo IdeaPad][S760-14 AMD]  AX200 BT PC connect PC fail,BT,(missing),,,,Connectivity,0.1617,(missing)
2021,,,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel 9560:Unit will disconnect when unit projecting to Monitor (F/R:2/2,6/20)",WiFi,(missing),,,,P2P,0.1217,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][LUSSO][TGL AX201][BT/Audio][WW18 Plugfest][A2DP/HFP offload]After upgrade to Cobalt v21364.1000 , BT HFP & BT A2DP fail to work 100%.",Other,Tiger Lake,,Tiger Lake,,Connectivity,0.1551,(missing)
2021,,,[Lenovo ThinkPad JP][X1 Carbon 9th][TGL AX201]<Customer complain>The BT mouse does not move smoothly after still for more than 5 seconds,Other,Tiger Lake,,Tiger Lake,,Performance,0.1748,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][S550-ITL][20H2]BT device show yellow mark (code 52),BT,(missing),,,,Connectivity,0.1711,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][X1 Carbon][8265,9260]<Customer Complain issue>The Yoda2  machine could not connect the AP with open SSID and show ""Unable to connect to this network"" .<fail rate:1/10>",WiFi,(missing),,,,P2P,0.1261,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][Raptor2Blackbird2][TGL-H][TyP2 2230][20H2]Bluetooth devices show ""Setup incomplete because of metered connection"" after Hibernate/Restart System. (FR: 2/2 units , 8/10 cycles)",Other,Tiger Lake,,Tiger Lake,,Connectivity,0.1726,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][S550-ITLC][20H2]""Intel(R)Wireless-AC 9560"" shows yellow Mark(code 10) appears in DM when Copy shared files",WiFi,(missing),,,,Connectivity,0.1036,(missing)
2021,WIFI-120545,true,[Lenovo ThinkPad JP][LCFC][Raptor2Blackbird2][TGL-H][TyP2 2230][20H2]WLAN YB(code 43) when connecting via Mobile hotspot w/multiple clients and HOST as Whiskey Lake(Wifi 9560),WiFi,Tiger Lake,Tiger Lake,,,YB/Lost,0.1283,1-Critical
2021,WIFI-120669,true,[Lenovo-IdeaPad][LCFC][YogaS750-ACZ][20H2]AX200 device show yellow mark when connect to mobile hotspot.,WiFi,AMD Cezanne,AMD Cezanne,,,Connectivity,0.1263,2-High
2021,,,[Lenovo-DT][M75q][AMD]][9260]WiFi Throughput failed,WiFi,(missing),,,,Performance,0.2291,(missing)
2021,,,"[Lenovo- IdeaPad][Compal][Yoga C640-13][AMD-Lucienne][AX200][20H2]Wifi Ping stress, WLAN driver lost when run S4 ping test with AP wifi connected",WiFi,(missing),,,,YB/Lost,0.159,(missing)
2021,,,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL Refresh][20H2] Intel AX201:Stress_CB_DC_5?, Unit show '???(R)?? Bluetooth(R)' lost and '??USB??(?????????)' show yellow mark.(F/R:1/15,50/750)",BT,(missing),,,,YB/Lost,0.1993,(missing)
2021,,,"[Lenovo-ThinkPad][Wistron][P1 Gen 4][TGL][AX210][20H2][100%] Lenovo 700 Ultraportable BT Speaker battery percentage is always 50% after charge or used for few hours.(F.R: 2/2 units, 3/3 cycles)",BT,Tiger Lake,,Tiger Lake,,Connectivity,0.1939,(missing)
2021,,,Lenovo ThinkPad CN][LCFC][L14 L15 Gen2 AMD ][21H1]BSOD 0x9F happened  during S3 longrun with ATS SuspendPMTestv2.5.4 on AC mode,BT,(missing),,,,BSOD,0.1927,(missing)
2021,WIFI-121501,false,Lenovo ThinkPad CN][LCFC][X13 T14s AMD ][21H1]BSOD 0x9F happened with Intel WLAN driver 22.40.0.7 during Hibernate 3.2 longrun test,WiFi,AMD Renoir,AMD Renoir,,,BSOD,0.2425,2-High
2021,,,S170-IJL 9560 Wlan run CITU show errors,Other,(missing),,,,YB/Lost,0.1133,(missing)
2021,,,[Lenovo ThinkPad JP][LCFC][Tiger/Serval][TGL][TyP2][20H2]BSOD(code 0x9f) occur during playing MP4 video via Movies&TV with external monitor second screen only.(FR:2/2 unit 5/10cycle),Other,Tiger Lake,,Tiger Lake,,BSOD,0.1648,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][YogoC750 ITL/C950 ITL][2021 New OS]Intel BT device WHQL fail(Idle and BT OnOff).,BT,(missing),,,,Connectivity,0.154,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][YogaS750-ACZ][20H2]0x7f BSOD happened in modern standby stress test.,WiFi,(missing),,,,BSOD,0.1798,(missing)
2021,,,[Lenovo-ThinkPad][Wistron][L13 Gen 2 2a][CZN][AX200][20H2][48%][LR][Ares2_AMD]SUT show Bluetooth error message during AOAC Longrun,Other,(missing),,,,Connectivity,0.1217,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][[RTKO2][21H1][AX201]WLAN YB(code 43) when connecting via MHS as client on MHS Host w/Intel WLAN card AC9560(WHL) and w/multiple clients FR: 3/3, 2/2 units",WiFi,(missing),,,,YB/Lost,0.1357,(missing)
2021,,,[Lenovo-Thinkpad][LCFC][L14/L15 Gen2 Intel][TGL][TYP2][20H2]The cursor will jump at first after idle about 10s when moved the BT mouse  (FR2/2units; 4/10total trials),BT,Tiger Lake,,Tiger Lake,,Connectivity,0.184,(missing)
2021,,,[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 10 October 2021] HLK test failure item - Bluetooth - Audio - Source device toggles music tone.(FR: 2/2 trials),BT,Tiger Lake,,Tiger Lake,,HLK,0.2121,(missing)
2021,,,[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 10 October 2021] HLK test failure item - Bluetooth - Audio - Source radio disabled and re-enabled while playing music tone.(FR: 2/2 trials),BT,Tiger Lake,,Tiger Lake,,HLK,0.1707,(missing)
2021,,,[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 10 October 2021] HLK test failure item - Bluetooth - Audio - Sink device disconnects and reconnects while playing music tone.(FR: 2/2 trials),BT,Tiger Lake,,Tiger Lake,,HLK,0.1991,(missing)
2021,,,[Lenovo-Ideapad][Compal][V350][AX201/AX200][Win Oct 2021] Intel WLAN/BT driver support HVCI,WiFi,(missing),,,,Connectivity,0.1121,(missing)
2021,,,[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 10 October 2021] HLK test failure item - Bluetooth - Audio - Short constant music tone.(FR: 2/2 trials),BT,Tiger Lake,,Tiger Lake,,HLK,0.2013,(missing)
2021,,,[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 10 October 2021] Six HLK - Bluetooth items test not run be cancelled and no log.(FR: 2/2 trials),BT,Tiger Lake,,Tiger Lake,,Connectivity,0.1643,(missing)
2021,,,[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 10 October 2021] HLK test failure item - Bluetooth - Audio - Power cycle the sink device while playing music tone.(FR: 2/2 trials),BT,Tiger Lake,,Tiger Lake,,HLK,0.1727,(missing)
2021,BT-39002,false,"[Lenovo-IdeaPad][LCFC][YogoC750 ITL][2021 New OS]The audio switching from the system to the Bluetooth headset is delayed after reconnected.(F/R:2/2 units,4/4 times)",BT,Tiger Lake,Tiger Lake,,,Connectivity,0.2182,2-High
2021,,,[Lenovo][HrP2] X13/T14S/T14/T15 Gen1 Freezes after a few hours,WiFi,(missing),,,,Performance,0.125,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][YogaS750-ACZ-DIS][20H2]Intel WLAN disconnect in online video test.,WiFi,(missing),,,,P2P,0.1092,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][S550-ITL][20H2]Stress_Warm Boot_Lost?BT device?Personal area network)/(RFCOMM protocol TDI)/MS BTenumerator/MS BT LE enumerator? and error(intel wireless BT) appear in BT during stress WB.(FR:1/24units, 1/6000cycles)",BT,(missing),,,,Connectivity,0.1558,(missing)
2021,,,[Lenovo IdeaPad][S950]  stress ping fail,WiFi,(missing),,,,Performance,0.1004,(missing)
2021,,,[Lenovo-IdeaPad][HUAQIN][ThinkBook Plus G2][TGL][AX201][2021 October][100%][life cycle] There isn't hands-free mode after connect BT headset. (F/R: 100%),BT,Tiger Lake,,Tiger Lake,,Connectivity,0.1956,(missing)
2021,,,[Lenovo IdeaPad][S950]  BT headset connect no sound,BT,(missing),,,,Connectivity,0.2788,(missing)
2021,,,[Lenovo IdeaPad][S950]  weak signal disconnect,WiFi,(missing),,,,P2P,0.1282,(missing)
2021,BT-39990,true,[Lenovo ThinkPad JP][CML][AX201] Bluetooth Audio Noise (like ?Bubble Sound?) Issue in VoiP Call (Lenovo SoundBar),BT,Whiskey Lake,Whiskey Lake,,,Connectivity,0.2252,2-High
2021,,,[Lenovo IdeaPad][S950]  BT HLK fail 4LESpecification,BT,(missing),,,,HLK,0.3512,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][Jazz2/Sideswipe2][21H1 GMC1.01][Mobile]There is electric current or no sound in the BT headset(Brand:Philips) when making a call .(FR:2/2units,3/4cycles)",Other,(missing),,,,Connectivity,0.2278,(missing)
2021,,,[Lenovo ThinkPad China][LCFC][E14E15 CML][AX201]Intel AX201 WLAN disconnection every 5 minutes with Linksys WRT54G router,WiFi,Comet Lake,,Comet Lake,,Performance,0.1297,(missing)
2021,,,"[Lenovo ThinkPad JP][LCFC][Tiger Server][AX210 21H1]The system occur BSOD (Bug check:0x9f) when  connect external HDMI monitor and restart (FR:1/1units, 1/1cycles)",Other,(missing),,,,BSOD,0.1996,(missing)
2021,,,"[Lenovo_IdeaPad][Compal][S550-14ITL][Windows October 2021 OS] Intel AX201:Unit Wifi show connected but can't surf the Internet. (F/R:1/2,3/10)",WiFi,(missing),,,,Performance,0.1288,(missing)
2021,,,[Lenovo-DT][M75q][AMD]][9260] BT yellow bang when resum from MSB,BT,(missing),,,,Connectivity,0.1729,(missing)
2021,,,[Lenovo-Ideapad][Quanta][YogaS750TGL][Oct2021]fail rate:1/2 unit.2/4 times]SW/HW value not correct after resume from Modern standby.,WiFi,(missing),,,,Power Consumption,0.2885,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][Yogo slim7 pro 14ACH5 ][2021 New OS]Stress_FB_ Intel BT device lost and device manager unknown USB device show yellow bang when run FB.(F/R:1/19units,270/5700cycles",BT,(missing),,,,YB/Lost,0.2726,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][YogaC970-ADL][New OS]Intel AX211 WLAN can't search 6G channel AP.,WiFi,Alder Lake,,Alder Lake,,Connectivity,0.1208,(missing)
2021,,,Lenovo ThinkPad CN][LCFC][E480 E580 3165 20H1 20H2]Process 22.50.0.7 WLAN package for E480 E580 R480 3165(version is 19.51.35.2) WU was rejected by MS,WiFi,(missing),,,,Connectivity,0.0981,(missing)
2021,,,[Lenovo ThinkPad China][LCFC][Ares2 AMD CZN][AX200]Module power can't meet BIOS SAR table,WiFi,(missing),,,,BIOS,0.1269,(missing)
2021,,,[Lenovo-AIO][Comapl][A360][TGL-U][9560_AX201][Win11][100%]The BT throughput cannot meet spec(>=1.0 Mbps),BT,Tiger Lake,,Tiger Lake,,Connectivity,0.1904,(missing)
2021,,,[Lenovo-DT][ADL-B660] Pop-up when install BT BKC driver,BT,Alder Lake,,Alder Lake,,Connectivity,0.1733,(missing)
2021,,,[Lenovo-ThinkPad][Wistron][X1 Extreme Gen 4i][TGL][AX210][20H2]BT YB Issue,Other,Tiger Lake,,Tiger Lake,,YB/Lost,0.143,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][Yoga 7 14/15ITL][WHLK]Modern Standby Basic Requirement Test on AC-power Source  fail on Intel AX201 wlan card,BT,(missing),,,,Connectivity,0.1309,(missing)
2021,,,[Lenovo ThinkPad CN][Mercury2 Mars2 AMD-Win11OS AX200]The client machine with AX200 will disconnect with host machine with AX200 during Mobile hotspot test.,WiFi,(missing),,,,P2P,0.1429,(missing)
2021,,,"[Lenovo ThinkPad CN][Mercury_Mars Intel-Win11OS AX201,9560]WiFi list show ""No WiFi Found""after resume from S4 w/ ""Wireless Auto Disconnection"" enabled",WiFi,(missing),,,,Connectivity,0.1273,(missing)
2021,,,[ThinkPad JP][Alderlake][GarfieldPeak2] v1.2.5 UEFI FW does not show WLAN interfaces upon usage,WiFi,Alder Lake,,Alder Lake,,UEFI,0.1624,(missing)
2021,,,"[ThinkPad JP LCFC_Lark][WW29][CcP Wifi 22.60.0.6] AppCrash WLANExt.exe, ModName=ntdll.dll, Exception=0xc0000374 resume from the S4 using LongRunATS_AOAC_v4.0. [FR: 4/1000, 1/2machines].",WiFi,(missing),,,,Connectivity,0.101,(missing)
2021,,,"[Lenovo_IdeaPad][Compal][S560pro-14ACN ][Win11] Test unit sometimes lack of BT Headset output choice. (F/R:1/3, 1/20)",BT,(missing),,,,Connectivity,0.1777,(missing)
2021,,,[Lenovo_IdeaPad][Compal][S560pro-14ACN ][Win11] AX200 - The pairing prompt box did not respond when transfer file to unpaired PC.,BT,(missing),,,,Connectivity,0.1656,(missing)
2021,,,[ThinkPad JP LCFC_Lark][WW29][CcP Wifi 22.60.0.6]The WLAN AX200 device missing after S4 (Cycle35-PM3-S4 upto Cycle61-PM2-S0i3) Longrun test. (FR:1/4 units),WiFi,(missing),,,,YB/Lost,0.1517,(missing)
2021,,,[Lenovo-Thinkpad][LCFC][Jaguar Panther 2][AX211][ADL-P][Win10][100%]DRTU wifi does not work,Other,Alder Lake,,Alder Lake,,Connectivity,0.1162,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][TianJiao15 ITL-SIT]BSOD 0x9f occurred when connect the external monitor via HDMI port and change different display mode on system setting page_Mutiple displays  (F/R: 1/2u, 2/24cycles)",BT,(missing),,,,BSOD,0.1766,(missing)
2021,,,"[Lenovo Ideapad][LCFC][Lusso/C950 ITL R][TGL-U Refresh][HRP2][Windows 11]Connected AP( Network) will auto disconnect when automatically connect not checked. (F/R: 1/2 units, 1/80 cycles).",WiFi,Tiger Lake,,Tiger Lake,,Connectivity,0.1399,(missing)
2021,WIFI-139181,false,[Broadwell][Intel 7265(D-Step)] Cannot rollback WLAN driver from v19.51.36.1,WiFi,Broadwell,Broadwell,,,Sensing,0.1537,2-High
2021,,,"[ThinkPad JP LCFC_Lark][WW30][CCP BT 22.40.0.2 ] When not actively being used (flip off/on to reconnect),the system found the keyboard stops working.(customer complaint)",BT,(missing),,,,Connectivity,0.1604,(missing)
2021,,,"[ThinkPad JP LCFC_Lark][WW30][CCP BT 22.40.0.2 ]The system found a significant lag in the keyboard, When using heavy workload (e.g. Teams with video).(customer complaint)",BT,(missing),,,,Connectivity,0.1584,(missing)
2021,,,[Lenovo ThinkPad JP][LCFC][Raptor2Blackbird2][TGL-H][TyP2 2230][19H2/20H1]After resume that Connected AP not auto-connect when setting as automatically connect be checked before into Sleep/Hibernate.(FR: 2/16 scenarios1/1 unit),WiFi,Tiger Lake,,Tiger Lake,,Connectivity,0.1346,(missing)
2021,,,[ThinkPad JP LCFC_Lark][WW30][CCP BT 22.40.0.2] The system found the Missed keypresses during using the KBD.(customer complaint),BT,(missing),,,,Connectivity,0.1689,(missing)
2021,,,[ThinkPad JP LCFC_Lark][WW30][CCP BT 22.40.0.2]The system found 2-5 second lag between Bluetooth keyboard is recognized by the system and it is functional.(customer complaint),BT,(missing),,,,Connectivity,0.151,(missing)
2021,,,[Lenovo_IdeaPad][Compal][S550-14ITL_Touch ][Win11] Intel®AC9560:_BT device auto disconnect or no function with driver V22.60.,BT,(missing),,,,Connectivity,0.1661,(missing)
2021,,,"[Lenovo ThinkPad China][LCFC][L15 T14 X13 ][AX200]]Client unit with MTK WLAN card can not connect Mobile Hotspot shared by intel AX200 WLAN Host Unit.(FR: 2/2units,8/8cycles)",WiFi,(missing),,,,Connectivity,0.1658,(missing)
2021,,,"[Lenovo_IdeaPad][Compal][S560 Pro-14ITL][Win11] Transfer of 10M file more than 5 minutes(about 8 mins) by ??nearby sharing??.(F/R:2/3,3 /12)",BT,(missing),,,,Connectivity,0.1453,(missing)
2021,,,"[Lenovo ThinkPad China][LCFC][E14 E15 gen2 ][AX201]]WiFi list show ""No WiFi Found"" after resume from S4 w/ ""Wireless Auto Disconnection"" enabled.(F/R:4/4 units, 8/40 total cycles)",WiFi,(missing),,,,Connectivity,0.1418,(missing)
2021,,,[Lenovo][Wistron][ThinkCentreM70a-gen1&gen2][CML&RKL][AX201][Win11 build 22000.1][F/R 100%]occur error event log 5010 related to wifi,WiFi,Comet Lake,,Comet Lake,,YB/Lost,0.1213,(missing)
2021,,,[Lenovo-DT][ADL-B660][M90t][Win11] WiFi connection is unstable when connect to AP in 6GHz band,WiFi,Alder Lake,,Alder Lake,,Performance,0.1074,(missing)
2021,WIFI-138320,false,[HSD-ES][client_platf][bug][16014089577][]ADL-S][CSLP][Lenovo T7][OCT21][WW27][SX]: LKD_0x41A7_Netwnw10!unknown_function observed while running WR/S5cycles -- Netwnw10!LkmdTelCreateReport,WiFi,Alder Lake,Alder Lake,,,P2P,0.1046,2-High
2021,,,Lenovo-DT][ADL-B660][M90t]Resume from S3/S4 found error ID17,BT,Alder Lake,,Alder Lake,,Connectivity,0.1587,(missing)
2021,,,[Lenovo-DT][M75ts][AMD]][9260/AX200] can't entry MSB with Intel WiFi module,WiFi,(missing),,,,Performance,0.1165,(missing)
2021,,,[Lenovo-IdeaPad][LCFC][Yoga 7 14/15ITL][WHLK]Modern Standby Basic Requirement Test on AC-power Source  fail on Intel AX201 wlan card,WiFi,(missing),,,,Performance,0.1066,(missing)
2021,WIFI-139677,false,[Knockout-2][Drift-2][Sideswipe-2] Never Crash issue: 0x9F_3_SETPOWER_Netwtw10!_WDI_P2P_DISCOVERED_SERVICE_ENTRY_CONTAINER::__WDI_P2P_DISCOVERED_SERVICE_ENTRY_CONTAINER__PERF__(Netwtw10+0x0),WiFi,Comet Lake,Comet Lake,,,BSOD,0.0994,2-High
2021,WIFI-139871,false,Lenovo ThinkPad JP][LCFC][T14 X13 X1 Carbon G8 ] Never crash issue:BSOD 0x9F occurs.,WiFi,Comet Lake,Comet Lake,,,BSOD,0.2822,2-High
2021,,,[Lenovo_DT][ECS][ADL-S][CSLP][Legion T7][WW33-34WS] [AX201/AX211] A question mark will be displayed of Device Manager,BT,Alder Lake,,Alder Lake,,Connectivity,0.1712,(missing)
2021,,,Lenovo ThinkPad CN][LCFC][E480 E580 3165 20H1 20H2] Never crash issue:BSOD occurs from customer with 22.50.0.7(19.51.35.2 with 3165),WiFi,(missing),,,,BSOD,0.1768,(missing)
2021,,,"[Lenovo LCFC][Phoenix]Command ""wlantest.exe network= <SSID> snr=30 fm=3 l=CNVi_SNRTestDebug.log"" SHOW: Error: hardware initialization failed.",WiFi,(missing),,,,Connectivity,0.1098,(missing)
2021,,,[Lenovo LCFC][Phoenix]Fail to transfer BT file during SKYPE calling.,Other,(missing),,,,Connectivity,0.1255,(missing)
2021,BT-42259,false,"[LENOVO][Bitland][Flex 3-11 IGL 05][Intel 9560 2x2ac][GLK-R][Win11][30%] In the BT function test, it is found that the Intel BT device is missing, and the device manager checks that the driver is still there but the yellow feeling has appeared.",BT,Gemini Lake Refresh,Gemini Lake Refresh,,,Connectivity,0.1808,1-Critical
2021,,,"[Lenovo LCFC][Phoenix]Command ""ANT.exe -network <SSID> -ant_all -th 65"" SHOW: ERROR: Associating failed!.",WiFi,(missing),,,,Connectivity,0.1082,(missing)
2021,,,"[Lenovo LCFC][Phoenix]Command ""driverquery /v | find """"Wireless"" no function when running on WinPE.",WiFi,(missing),,,,Connectivity,0.1198,(missing)
2021,,,"[Lenovo LCFC][Phoenix]Command ""wlantest.exe get_rf_kill"" SHOW: Error: hardware initialization failed.",WiFi,(missing),,,,Connectivity,0.107,(missing)
2021,,,"[Lenovo LCFC][Phoenix]Command ""ANT.exe -network <SSID> -ant_isolation"" SHOW: ERROR: Associating failed!.",WiFi,(missing),,,,Connectivity,0.1082,(missing)
2021,,,"[Lenovo LCFC][Phoenix]Command ""wlantest.exe network=""""SSID"""" deltaab=30 fm=3 l=CNVi_SNRDeltaTestDebug.log"" SHOW: Error: hardware initialization failed.",WiFi,(missing),,,,Connectivity,0.1098,(missing)
2021,,,[Lenovo ThinkPad JP][LCFC][Thor-P2][TGL-H][HrP2][21H1]Bluetooth headset stop functioning during VoIP test.,Other,Tiger Lake,,Tiger Lake,,Connectivity,0.1311,(missing)
2021,,,[Lenovo-ThinkPad][Wistron][ThinkPad X1 Titanium Gen 1 ][TGL][AX201][21H2][100%]Hotrod:W11:21H2:HLK:Bluetooth - HciExtensions (Development and Integration) fail to received the wrong number of advertisements.,Other,Tiger Lake,,Tiger Lake,,HLK,0.1576,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][S350 IML][Win 2021 Oct]After the Microsoft Bluetooth mouse is connected to the Intel Bluetooth, the mouse is automatically disconnected or unavailable(FR:2/2units,5/5cycles each fail unit)",BT,(missing),,,,Connectivity,0.1993,(missing)
2021,WIFI-139872,false,[HSD-ES][client_platf][bug][16013366302][][ADL-S][CSLP][Lenovo T7][20H2][WW16][SX]:  Device Enumeration:  Intel PROSet/Wireless WiFi Software extension observed during S5/WR Cycle.,WiFi,Alder Lake,Alder Lake,,,P2P,0.1036,2-High
2021,,,[Lenovo ThinkPad China][LCFC][Triger/Serval/Drift3_Drift3P AMD][AX200]]It will show lag and garbage when android smartphone  connect PC to play video via miracast,WiFi,(missing),,,,P2P,0.2835,(missing)
2021,,,"[Lenovo-IdeaPad][LCFC][S350 IGL][Win 2021 Oct]Inte 9560 BT device show yellow bang or lost after resume from WB/CB via airplane mode turn on/off.(F/R:2/2 units, 10/20 times)",BT,(missing),,,,YB/Lost,0.1709,(missing)
2021,WIFI-141713,false,[Lenovo][Compal][Titan 2.0][Tiger Lake][Intel AX201][Win10][100%],WiFi,Tiger Lake,Tiger Lake,,,Performance,0.1257,2-High
2021,,,[Lenovo_DT][ECS][ADL-S][CSLP][Legion T7][WW33-34WS] [AX201/AX211][HLK] Bluetooth - Initiate platform-level device reset (Fail),BT,Alder Lake,,Alder Lake,,HLK,0.3455,(missing)
2021,BT-43291,false,[Lenovo ThinkPad JP][Lark][LKF][AX200] System found the BSOD 0x7F when run the HLK : System - PNP (disable and enable) with IO Before and After (Reliability) test failed due to unexpected reboot.(FR: 2/3),BT,Lakefield,Lakefield,,,BSOD,0.1848,1-Critical
2021,WIFI-143257,true,[Lenovo-DT][ADL-B660][IC5][Win11] WiFi icon will reduce when playing online video by 6GHz band,WiFi,Alder Lake,Alder Lake,,,Performance,0.1508,2-High
